cdid,PRODUCT,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
P4TT,23.7,D5,IM,BOP,CP,SA,Q
P4ZB,23.7,D5,IM,BOP,CVM,NSA,A
P4ZB,23.7,D5,IM,BOP,CVM,NSA,Q
P56R,23.7,D5,IM,BOP,CVM,SA,A
P56R,23.7,D5,IM,BOP,CVM,SA,Q
P2QP,23.7,W1,EX,BOP,CP,NSA,A
P2QP,23.7,W1,EX,BOP,CP,NSA,Q
P2W7,23.7,W1,EX,BOP,CP,SA,A
P2W7,23.7,W1,EX,BOP,CP,SA,Q
P33N,23.7,W1,EX,BOP,CVM,NSA,A
P33N,23.7,W1,EX,BOP,CVM,NSA,Q
P395,23.7,W1,EX,BOP,CVM,SA,A
P395,23.7,W1,EX,BOP,CVM,SA,Q
P24T,23.7,W1,IM,BOP,CP,NSA,A
P24T,23.7,W1,IM,BOP,CP,NSA,Q
P2AB,23.7,W1,IM,BOP,CP,SA,A
P2AB,23.7,W1,IM,BOP,CP,SA,Q
P2FR,23.7,W1,IM,BOP,CVM,NSA,A
P2FR,23.7,W1,IM,BOP,CVM,NSA,Q
P2L9,23.7,W1,IM,BOP,CVM,SA,A
P2L9,23.7,W1,IM,BOP,CVM,SA,Q
P42I,23.9,B5,EX,BOP,CP,NSA,A
P42I,23.9,B5,EX,BOP,CP,NSA,Q
P47Y,23.9,B5,EX,BOP,CP,SA,A
P47Y,23.9,B5,EX,BOP,CP,SA,Q
P4DG,23.9,B5,EX,BOP,CVM,NSA,A
P4DG,23.9,B5,EX,BOP,CVM,NSA,Q
P4IW,23.9,B5,EX,BOP,CVM,SA,A
P4IW,23.9,B5,EX,BOP,CVM,SA,Q
P3EM,23.9,B5,IM,BOP,CP,NSA,A
P3EM,23.9,B5,IM,BOP,CP,NSA,Q
P3K4,23.9,B5,IM,BOP,CP,SA,A
P3K4,23.9,B5,IM,BOP,CP,SA,Q
P3PK,23.9,B5,IM,BOP,CVM,NSA,A
P3PK,23.9,B5,IM,BOP,CVM,NSA,Q
P3V2,23.9,B5,IM,BOP,CVM,SA,A
P3V2,23.9,B5,IM,BOP,CVM,SA,Q
P5CA,23.9,D5,EX,BOP,CP,NSA,A
P5CA,23.9,D5,EX,BOP,CP,NSA,Q
P5HQ,23.9,D5,EX,BOP,CP,SA,A
P5HQ,23.9,D5,EX,BOP,CP,SA,Q
P5N8,23.9,D5,EX,BOP,CVM,NSA,A
P5N8,23.9,D5,EX,BOP,CVM,NSA,Q
P5SO,23.9,D5,EX,BOP,CVM,SA,A
P5SO,23.9,D5,EX,BOP,CVM,SA,Q
P4OE,23.9,D5,IM,BOP,CP,NSA,A
P4OE,23.9,D5,IM,BOP,CP,NSA,Q
P4TU,23.9,D5,IM,BOP,CP,SA,A
P4TU,23.9,D5,IM,BOP,CP,SA,Q
P4ZC,23.9,D5,IM,BOP,CVM,NSA,A
P4ZC,23.9,D5,IM,BOP,CVM,NSA,Q
P56S,23.9,D5,IM,BOP,CVM,SA,A
P56S,23.9,D5,IM,BOP,CVM,SA,Q
P2QQ,23.9,W1,EX,BOP,CP,NSA,A
P2QQ,23.9,W1,EX,BOP,CP,NSA,Q
P2W8,23.9,W1,EX,BOP,CP,SA,A
P2W8,23.9,W1,EX,BOP,CP,SA,Q
P33O,23.9,W1,EX,BOP,CVM,NSA,A
P33O,23.9,W1,EX,BOP,CVM,NSA,Q
P396,23.9,W1,EX,BOP,CVM,SA,A
P396,23.9,W1,EX,BOP,CVM,SA,Q
P24U,23.9,W1,IM,BOP,CP,NSA,A
P24U,23.9,W1,IM,BOP,CP,NSA,Q
P2AC,23.9,W1,IM,BOP,CP,SA,A
P2AC,23.9,W1,IM,BOP,CP,SA,Q
P2FS,23.9,W1,IM,BOP,CVM,NSA,A
P2FS,23.9,W1,IM,BOP,CVM,NSA,Q
P2LA,23.9,W1,IM,BOP,CVM,SA,A
P2LA,23.9,W1,IM,BOP,CVM,SA,Q
P42J,24,B5,EX,BOP,CP,NSA,A
P42J,24,B5,EX,BOP,CP,NSA,Q
P47Z,24,B5,EX,BOP,CP,SA,A
P47Z,24,B5,EX,BOP,CP,SA,Q
P4DH,24,B5,EX,BOP,CVM,NSA,A
P4DH,24,B5,EX,BOP,CVM,NSA,Q
P4IX,24,B5,EX,BOP,CVM,SA,A
P4IX,24,B5,EX,BOP,CVM,SA,Q
P3EN,24,B5,IM,BOP,CP,NSA,A
P3EN,24,B5,IM,BOP,CP,NSA,Q
P3K5,24,B5,IM,BOP,CP,SA,A
P3K5,24,B5,IM,BOP,CP,SA,Q
P3PL,24,B5,IM,BOP,CVM,NSA,A
P3PL,24,B5,IM,BOP,CVM,NSA,Q
P3V3,24,B5,IM,BOP,CVM,SA,A
P3V3,24,B5,IM,BOP,CVM,SA,Q
P5CB,24,D5,EX,BOP,CP,NSA,A
P5CB,24,D5,EX,BOP,CP,NSA,Q
P5HR,24,D5,EX,BOP,CP,SA,A
P5HR,24,D5,EX,BOP,CP,SA,Q
P5N9,24,D5,EX,BOP,CVM,NSA,A
P5N9,24,D5,EX,BOP,CVM,NSA,Q
P5SP,24,D5,EX,BOP,CVM,SA,A
P5SP,24,D5,EX,BOP,CVM,SA,Q
P4OF,24,D5,IM,BOP,CP,NSA,A
P4OF,24,D5,IM,BOP,CP,NSA,Q
P4TV,24,D5,IM,BOP,CP,SA,A
P4TV,24,D5,IM,BOP,CP,SA,Q
P4ZD,24,D5,IM,BOP,CVM,NSA,A
P4ZD,24,D5,IM,BOP,CVM,NSA,Q
P56T,24,D5,IM,BOP,CVM,SA,A
P56T,24,D5,IM,BOP,CVM,SA,Q
P2QR,24,W1,EX,BOP,CP,NSA,A
P2QR,24,W1,EX,BOP,CP,NSA,Q
P2W9,24,W1,EX,BOP,CP,SA,A
P2W9,24,W1,EX,BOP,CP,SA,Q
P33P,24,W1,EX,BOP,CVM,NSA,A
P33P,24,W1,EX,BOP,CVM,NSA,Q
P397,24,W1,EX,BOP,CVM,SA,A
P397,24,W1,EX,BOP,CVM,SA,Q
P24V,24,W1,IM,BOP,CP,NSA,A
P24V,24,W1,IM,BOP,CP,NSA,Q
P2AD,24,W1,IM,BOP,CP,SA,A
P2AD,24,W1,IM,BOP,CP,SA,Q
P2FT,24,W1,IM,BOP,CVM,NSA,A
P2FT,24,W1,IM,BOP,CVM,NSA,Q
P2LB,24,W1,IM,BOP,CVM,SA,A
P2LB,24,W1,IM,BOP,CVM,SA,Q
P42K,24.1,B5,EX,BOP,CP,NSA,A
P42K,24.1,B5,EX,BOP,CP,NSA,Q
P482,24.1,B5,EX,BOP,CP,SA,A
P482,24.1,B5,EX,BOP,CP,SA,Q
P4DI,24.1,B5,EX,BOP,CVM,NSA,A
P4DI,24.1,B5,EX,BOP,CVM,NSA,Q
P4IY,24.1,B5,EX,BOP,CVM,SA,A
P4IY,24.1,B5,EX,BOP,CVM,SA,Q
P3EO,24.1,B5,IM,BOP,CP,NSA,A
P3EO,24.1,B5,IM,BOP,CP,NSA,Q
P3K6,24.1,B5,IM,BOP,CP,SA,A
P3K6,24.1,B5,IM,BOP,CP,SA,Q
P3PM,24.1,B5,IM,BOP,CVM,NSA,A
P3PM,24.1,B5,IM,BOP,CVM,NSA,Q
P3V4,24.1,B5,IM,BOP,CVM,SA,A
P3V4,24.1,B5,IM,BOP,CVM,SA,Q
P5CC,24.1,D5,EX,BOP,CP,NSA,A
P5CC,24.1,D5,EX,BOP,CP,NSA,Q
P5HS,24.1,D5,EX,BOP,CP,SA,A
P5HS,24.1,D5,EX,BOP,CP,SA,Q
P5NA,24.1,D5,EX,BOP,CVM,NSA,A
P5NA,24.1,D5,EX,BOP,CVM,NSA,Q
P5SQ,24.1,D5,EX,BOP,CVM,SA,A
P5SQ,24.1,D5,EX,BOP,CVM,SA,Q
P4OG,24.1,D5,IM,BOP,CP,NSA,A
P4OG,24.1,D5,IM,BOP,CP,NSA,Q
P4TW,24.1,D5,IM,BOP,CP,SA,A
P4TW,24.1,D5,IM,BOP,CP,SA,Q
P4ZE,24.1,D5,IM,BOP,CVM,NSA,A
P4ZE,24.1,D5,IM,BOP,CVM,NSA,Q
P56U,24.1,D5,IM,BOP,CVM,SA,A
P56U,24.1,D5,IM,BOP,CVM,SA,Q
P2QS,24.1,W1,EX,BOP,CP,NSA,A
P2QS,24.1,W1,EX,BOP,CP,NSA,Q
P2WA,24.1,W1,EX,BOP,CP,SA,A
P2WA,24.1,W1,EX,BOP,CP,SA,Q
P33Q,24.1,W1,EX,BOP,CVM,NSA,A
P33Q,24.1,W1,EX,BOP,CVM,NSA,Q
P398,24.1,W1,EX,BOP,CVM,SA,A
P398,24.1,W1,EX,BOP,CVM,SA,Q
P24W,24.1,W1,IM,BOP,CP,NSA,A
P24W,24.1,W1,IM,BOP,CP,NSA,Q
P2AE,24.1,W1,IM,BOP,CP,SA,A
P2AE,24.1,W1,IM,BOP,CP,SA,Q
P2FU,24.1,W1,IM,BOP,CVM,NSA,A
P2FU,24.1,W1,IM,BOP,CVM,NSA,Q
P2LC,24.1,W1,IM,BOP,CVM,SA,A
P2LC,24.1,W1,IM,BOP,CVM,SA,Q
P42M,24.3,B5,EX,BOP,CP,NSA,A
P42M,24.3,B5,EX,BOP,CP,NSA,Q
P484,24.3,B5,EX,BOP,CP,SA,A
P484,24.3,B5,EX,BOP,CP,SA,Q
P4DK,24.3,B5,EX,BOP,CVM,NSA,A
P4DK,24.3,B5,EX,BOP,CVM,NSA,Q
P4J2,24.3,B5,EX,BOP,CVM,SA,A
P4J2,24.3,B5,EX,BOP,CVM,SA,Q
P3EQ,24.3,B5,IM,BOP,CP,NSA,A
P3EQ,24.3,B5,IM,BOP,CP,NSA,Q
P3K8,24.3,B5,IM,BOP,CP,SA,A
P3K8,24.3,B5,IM,BOP,CP,SA,Q
P3PO,24.3,B5,IM,BOP,CVM,NSA,A
P3PO,24.3,B5,IM,BOP,CVM,NSA,Q
P3V6,24.3,B5,IM,BOP,CVM,SA,A
P3V6,24.3,B5,IM,BOP,CVM,SA,Q
P5CE,24.3,D5,EX,BOP,CP,NSA,A
P5CE,24.3,D5,EX,BOP,CP,NSA,Q
P5HU,24.3,D5,EX,BOP,CP,SA,A
P5HU,24.3,D5,EX,BOP,CP,SA,Q
P5NC,24.3,D5,EX,BOP,CVM,NSA,A
P5NC,24.3,D5,EX,BOP,CVM,NSA,Q
P5SS,24.3,D5,EX,BOP,CVM,SA,A
P5SS,24.3,D5,EX,BOP,CVM,SA,Q
P4OI,24.3,D5,IM,BOP,CP,NSA,A
P4OI,24.3,D5,IM,BOP,CP,NSA,Q
P4TY,24.3,D5,IM,BOP,CP,SA,A
P4TY,24.3,D5,IM,BOP,CP,SA,Q
P4ZG,24.3,D5,IM,BOP,CVM,NSA,A
P4ZG,24.3,D5,IM,BOP,CVM,NSA,Q
P56W,24.3,D5,IM,BOP,CVM,SA,A
P56W,24.3,D5,IM,BOP,CVM,SA,Q
P2QU,24.3,W1,EX,BOP,CP,NSA,A
P2QU,24.3,W1,EX,BOP,CP,NSA,Q
P2WC,24.3,W1,EX,BOP,CP,SA,A
P2WC,24.3,W1,EX,BOP,CP,SA,Q
P33S,24.3,W1,EX,BOP,CVM,NSA,A
P33S,24.3,W1,EX,BOP,CVM,NSA,Q
P39A,24.3,W1,EX,BOP,CVM,SA,A
P39A,24.3,W1,EX,BOP,CVM,SA,Q
P24Y,24.3,W1,IM,BOP,CP,NSA,A
P24Y,24.3,W1,IM,BOP,CP,NSA,Q
P2AG,24.3,W1,IM,BOP,CP,SA,A
P2AG,24.3,W1,IM,BOP,CP,SA,Q
P2FW,24.3,W1,IM,BOP,CVM,NSA,A
P2FW,24.3,W1,IM,BOP,CVM,NSA,Q
P2LE,24.3,W1,IM,BOP,CVM,SA,A
P2LE,24.3,W1,IM,BOP,CVM,SA,Q
P42N,24.4,B5,EX,BOP,CP,NSA,A
P42N,24.4,B5,EX,BOP,CP,NSA,Q
P485,24.4,B5,EX,BOP,CP,SA,A
P485,24.4,B5,EX,BOP,CP,SA,Q
P4DL,24.4,B5,EX,BOP,CVM,NSA,A
P4DL,24.4,B5,EX,BOP,CVM,NSA,Q
P4J3,24.4,B5,EX,BOP,CVM,SA,A
P4J3,24.4,B5,EX,BOP,CVM,SA,Q
P3ER,24.4,B5,IM,BOP,CP,NSA,A
P3ER,24.4,B5,IM,BOP,CP,NSA,Q
P3K9,24.4,B5,IM,BOP,CP,SA,A
P3K9,24.4,B5,IM,BOP,CP,SA,Q
P3PP,24.4,B5,IM,BOP,CVM,NSA,A
P3PP,24.4,B5,IM,BOP,CVM,NSA,Q
P3V7,24.4,B5,IM,BOP,CVM,SA,A
P3V7,24.4,B5,IM,BOP,CVM,SA,Q
P5CF,24.4,D5,EX,BOP,CP,NSA,A
P5CF,24.4,D5,EX,BOP,CP,NSA,Q
P5HV,24.4,D5,EX,BOP,CP,SA,A
P5HV,24.4,D5,EX,BOP,CP,SA,Q
P5ND,24.4,D5,EX,BOP,CVM,NSA,A
P5ND,24.4,D5,EX,BOP,CVM,NSA,Q
P5ST,24.4,D5,EX,BOP,CVM,SA,A
P5ST,24.4,D5,EX,BOP,CVM,SA,Q
P4OJ,24.4,D5,IM,BOP,CP,NSA,A
P4OJ,24.4,D5,IM,BOP,CP,NSA,Q
P4TZ,24.4,D5,IM,BOP,CP,SA,A
P4TZ,24.4,D5,IM,BOP,CP,SA,Q
P4ZH,24.4,D5,IM,BOP,CVM,NSA,A
P4ZH,24.4,D5,IM,BOP,CVM,NSA,Q
P56X,24.4,D5,IM,BOP,CVM,SA,A
P56X,24.4,D5,IM,BOP,CVM,SA,Q
P2QV,24.4,W1,EX,BOP,CP,NSA,A
P2QV,24.4,W1,EX,BOP,CP,NSA,Q
P2WD,24.4,W1,EX,BOP,CP,SA,A
P2WD,24.4,W1,EX,BOP,CP,SA,Q
P33T,24.4,W1,EX,BOP,CVM,NSA,A
P33T,24.4,W1,EX,BOP,CVM,NSA,Q
P39B,24.4,W1,EX,BOP,CVM,SA,A
P39B,24.4,W1,EX,BOP,CVM,SA,Q
P24Z,24.4,W1,IM,BOP,CP,NSA,A
P24Z,24.4,W1,IM,BOP,CP,NSA,Q
P2AH,24.4,W1,IM,BOP,CP,SA,A
P2AH,24.4,W1,IM,BOP,CP,SA,Q
P2FX,24.4,W1,IM,BOP,CVM,NSA,A
P2FX,24.4,W1,IM,BOP,CVM,NSA,Q
P2LF,24.4,W1,IM,BOP,CVM,SA,A
P2LF,24.4,W1,IM,BOP,CVM,SA,Q
P42O,24.5,B5,EX,BOP,CP,NSA,A
P42O,24.5,B5,EX,BOP,CP,NSA,Q
P486,24.5,B5,EX,BOP,CP,SA,A
P486,24.5,B5,EX,BOP,CP,SA,Q
P4DM,24.5,B5,EX,BOP,CVM,NSA,A
P4DM,24.5,B5,EX,BOP,CVM,NSA,Q
P4J4,24.5,B5,EX,BOP,CVM,SA,A
P4J4,24.5,B5,EX,BOP,CVM,SA,Q
P3ES,24.5,B5,IM,BOP,CP,NSA,A
P3ES,24.5,B5,IM,BOP,CP,NSA,Q
P3KA,24.5,B5,IM,BOP,CP,SA,A
P3KA,24.5,B5,IM,BOP,CP,SA,Q
P3PQ,24.5,B5,IM,BOP,CVM,NSA,A
P3PQ,24.5,B5,IM,BOP,CVM,NSA,Q
P3V8,24.5,B5,IM,BOP,CVM,SA,A
P3V8,24.5,B5,IM,BOP,CVM,SA,Q
P5CG,24.5,D5,EX,BOP,CP,NSA,A
P5CG,24.5,D5,EX,BOP,CP,NSA,Q
P5HW,24.5,D5,EX,BOP,CP,SA,A
P5HW,24.5,D5,EX,BOP,CP,SA,Q
P5NE,24.5,D5,EX,BOP,CVM,NSA,A
P5NE,24.5,D5,EX,BOP,CVM,NSA,Q
P5SU,24.5,D5,EX,BOP,CVM,SA,A
P5SU,24.5,D5,EX,BOP,CVM,SA,Q
P4OK,24.5,D5,IM,BOP,CP,NSA,A
P4OK,24.5,D5,IM,BOP,CP,NSA,Q
P4U2,24.5,D5,IM,BOP,CP,SA,A
P4U2,24.5,D5,IM,BOP,CP,SA,Q
P4ZI,24.5,D5,IM,BOP,CVM,NSA,A
P4ZI,24.5,D5,IM,BOP,CVM,NSA,Q
P56Y,24.5,D5,IM,BOP,CVM,SA,A
P56Y,24.5,D5,IM,BOP,CVM,SA,Q
P2QW,24.5,W1,EX,BOP,CP,NSA,A
P2QW,24.5,W1,EX,BOP,CP,NSA,Q
P2WE,24.5,W1,EX,BOP,CP,SA,A
P2WE,24.5,W1,EX,BOP,CP,SA,Q
P33U,24.5,W1,EX,BOP,CVM,NSA,A
P33U,24.5,W1,EX,BOP,CVM,NSA,Q
P39C,24.5,W1,EX,BOP,CVM,SA,A
P39C,24.5,W1,EX,BOP,CVM,SA,Q
P252,24.5,W1,IM,BOP,CP,NSA,A
P252,24.5,W1,IM,BOP,CP,NSA,Q
P2AI,24.5,W1,IM,BOP,CP,SA,A
P2AI,24.5,W1,IM,BOP,CP,SA,Q
P2FY,24.5,W1,IM,BOP,CVM,NSA,A
P2FY,24.5,W1,IM,BOP,CVM,NSA,Q
P2LG,24.5,W1,IM,BOP,CVM,SA,A
P2LG,24.5,W1,IM,BOP,CVM,SA,Q
P42P,25,B5,EX,BOP,CP,NSA,A
P42P,25,B5,EX,BOP,CP,NSA,Q
P487,25,B5,EX,BOP,CP,SA,A
P487,25,B5,EX,BOP,CP,SA,Q
P4DN,25,B5,EX,BOP,CVM,NSA,A
P4DN,25,B5,EX,BOP,CVM,NSA,Q
P4J5,25,B5,EX,BOP,CVM,SA,A
P4J5,25,B5,EX,BOP,CVM,SA,Q
P3ET,25,B5,IM,BOP,CP,NSA,A
P3ET,25,B5,IM,BOP,CP,NSA,Q
P3KB,25,B5,IM,BOP,CP,SA,A
P3KB,25,B5,IM,BOP,CP,SA,Q
P3PR,25,B5,IM,BOP,CVM,NSA,A
P3PR,25,B5,IM,BOP,CVM,NSA,Q
P3V9,25,B5,IM,BOP,CVM,SA,A
P3V9,25,B5,IM,BOP,CVM,SA,Q
P5CH,25,D5,EX,BOP,CP,NSA,A
P5CH,25,D5,EX,BOP,CP,NSA,Q
P5HX,25,D5,EX,BOP,CP,SA,A
P5HX,25,D5,EX,BOP,CP,SA,Q
P5NF,25,D5,EX,BOP,CVM,NSA,A
P5NF,25,D5,EX,BOP,CVM,NSA,Q
P5SV,25,D5,EX,BOP,CVM,SA,A
P5SV,25,D5,EX,BOP,CVM,SA,Q
P4OL,25,D5,IM,BOP,CP,NSA,A
P4OL,25,D5,IM,BOP,CP,NSA,Q
P4U3,25,D5,IM,BOP,CP,SA,A
P4U3,25,D5,IM,BOP,CP,SA,Q
P4ZJ,25,D5,IM,BOP,CVM,NSA,A
P4ZJ,25,D5,IM,BOP,CVM,NSA,Q
P56Z,25,D5,IM,BOP,CVM,SA,A
P56Z,25,D5,IM,BOP,CVM,SA,Q
P2QX,25,W1,EX,BOP,CP,NSA,A
P2QX,25,W1,EX,BOP,CP,NSA,Q
P2WF,25,W1,EX,BOP,CP,SA,A
P2WF,25,W1,EX,BOP,CP,SA,Q
P33V,25,W1,EX,BOP,CVM,NSA,A
P33V,25,W1,EX,BOP,CVM,NSA,Q
P39D,25,W1,EX,BOP,CVM,SA,A
P39D,25,W1,EX,BOP,CVM,SA,Q
P253,25,W1,IM,BOP,CP,NSA,A
P253,25,W1,IM,BOP,CP,NSA,Q
P2AJ,25,W1,IM,BOP,CP,SA,A
P2AJ,25,W1,IM,BOP,CP,SA,Q
P2FZ,25,W1,IM,BOP,CVM,NSA,A
P2FZ,25,W1,IM,BOP,CVM,NSA,Q
P2LH,25,W1,IM,BOP,CVM,SA,A
P2LH,25,W1,IM,BOP,CVM,SA,Q
P42Q,25.1,B5,EX,BOP,CP,NSA,A
P42Q,25.1,B5,EX,BOP,CP,NSA,Q
P488,25.1,B5,EX,BOP,CP,SA,A
P488,25.1,B5,EX,BOP,CP,SA,Q
P4DO,25.1,B5,EX,BOP,CVM,NSA,A
P4DO,25.1,B5,EX,BOP,CVM,NSA,Q
P4J6,25.1,B5,EX,BOP,CVM,SA,A
P4J6,25.1,B5,EX,BOP,CVM,SA,Q
P3EU,25.1,B5,IM,BOP,CP,NSA,A
P3EU,25.1,B5,IM,BOP,CP,NSA,Q
P3KC,25.1,B5,IM,BOP,CP,SA,A
P3KC,25.1,B5,IM,BOP,CP,SA,Q
P3PS,25.1,B5,IM,BOP,CVM,NSA,A
P3PS,25.1,B5,IM,BOP,CVM,NSA,Q
P3VA,25.1,B5,IM,BOP,CVM,SA,A
P3VA,25.1,B5,IM,BOP,CVM,SA,Q
P5CI,25.1,D5,EX,BOP,CP,NSA,A
P5CI,25.1,D5,EX,BOP,CP,NSA,Q
P5HY,25.1,D5,EX,BOP,CP,SA,A
P5HY,25.1,D5,EX,BOP,CP,SA,Q
P5NG,25.1,D5,EX,BOP,CVM,NSA,A
P5NG,25.1,D5,EX,BOP,CVM,NSA,Q
P5SW,25.1,D5,EX,BOP,CVM,SA,A
P5SW,25.1,D5,EX,BOP,CVM,SA,Q
P4OM,25.1,D5,IM,BOP,CP,NSA,A
P4OM,25.1,D5,IM,BOP,CP,NSA,Q
P4U4,25.1,D5,IM,BOP,CP,SA,A
P4U4,25.1,D5,IM,BOP,CP,SA,Q
P4ZK,25.1,D5,IM,BOP,CVM,NSA,A
P4ZK,25.1,D5,IM,BOP,CVM,NSA,Q
P572,25.1,D5,IM,BOP,CVM,SA,A
P572,25.1,D5,IM,BOP,CVM,SA,Q
P2QY,25.1,W1,EX,BOP,CP,NSA,A
P2QY,25.1,W1,EX,BOP,CP,NSA,Q
P2WG,25.1,W1,EX,BOP,CP,SA,A
P2WG,25.1,W1,EX,BOP,CP,SA,Q
P33W,25.1,W1,EX,BOP,CVM,NSA,A
P33W,25.1,W1,EX,BOP,CVM,NSA,Q
P39E,25.1,W1,EX,BOP,CVM,SA,A
P39E,25.1,W1,EX,BOP,CVM,SA,Q
P254,25.1,W1,IM,BOP,CP,NSA,A
P254,25.1,W1,IM,BOP,CP,NSA,Q
P2AK,25.1,W1,IM,BOP,CP,SA,A
P2AK,25.1,W1,IM,BOP,CP,SA,Q
P2G2,25.1,W1,IM,BOP,CVM,NSA,A
P2G2,25.1,W1,IM,BOP,CVM,NSA,Q
P2LI,25.1,W1,IM,BOP,CVM,SA,A
P2LI,25.1,W1,IM,BOP,CVM,SA,Q
P42R,25.2,B5,EX,BOP,CP,NSA,A
P42R,25.2,B5,EX,BOP,CP,NSA,Q
P489,25.2,B5,EX,BOP,CP,SA,A
P489,25.2,B5,EX,BOP,CP,SA,Q
P4DP,25.2,B5,EX,BOP,CVM,NSA,A
P4DP,25.2,B5,EX,BOP,CVM,NSA,Q
P4J7,25.2,B5,EX,BOP,CVM,SA,A
P4J7,25.2,B5,EX,BOP,CVM,SA,Q
P3EV,25.2,B5,IM,BOP,CP,NSA,A
P3EV,25.2,B5,IM,BOP,CP,NSA,Q
P3KD,25.2,B5,IM,BOP,CP,SA,A
P3KD,25.2,B5,IM,BOP,CP,SA,Q
P3PT,25.2,B5,IM,BOP,CVM,NSA,A
P3PT,25.2,B5,IM,BOP,CVM,NSA,Q
P3VB,25.2,B5,IM,BOP,CVM,SA,A
P3VB,25.2,B5,IM,BOP,CVM,SA,Q
P5CJ,25.2,D5,EX,BOP,CP,NSA,A
P5CJ,25.2,D5,EX,BOP,CP,NSA,Q
P5HZ,25.2,D5,EX,BOP,CP,SA,A
P5HZ,25.2,D5,EX,BOP,CP,SA,Q
P5NH,25.2,D5,EX,BOP,CVM,NSA,A
P5NH,25.2,D5,EX,BOP,CVM,NSA,Q
P5SX,25.2,D5,EX,BOP,CVM,SA,A
P5SX,25.2,D5,EX,BOP,CVM,SA,Q
P4ON,25.2,D5,IM,BOP,CP,NSA,A
P4ON,25.2,D5,IM,BOP,CP,NSA,Q
P4U5,25.2,D5,IM,BOP,CP,SA,A
P4U5,25.2,D5,IM,BOP,CP,SA,Q
P4ZL,25.2,D5,IM,BOP,CVM,NSA,A
P4ZL,25.2,D5,IM,BOP,CVM,NSA,Q
P573,25.2,D5,IM,BOP,CVM,SA,A
P573,25.2,D5,IM,BOP,CVM,SA,Q
P2QZ,25.2,W1,EX,BOP,CP,NSA,A
P2QZ,25.2,W1,EX,BOP,CP,NSA,Q
P2WH,25.2,W1,EX,BOP,CP,SA,A
P2WH,25.2,W1,EX,BOP,CP,SA,Q
P33X,25.2,W1,EX,BOP,CVM,NSA,A
P33X,25.2,W1,EX,BOP,CVM,NSA,Q
P39F,25.2,W1,EX,BOP,CVM,SA,A
P39F,25.2,W1,EX,BOP,CVM,SA,Q
P255,25.2,W1,IM,BOP,CP,NSA,A
P255,25.2,W1,IM,BOP,CP,NSA,Q
P2AL,25.2,W1,IM,BOP,CP,SA,A
P2AL,25.2,W1,IM,BOP,CP,SA,Q
P2G3,25.2,W1,IM,BOP,CVM,NSA,A
P2G3,25.2,W1,IM,BOP,CVM,NSA,Q
P2LJ,25.2,W1,IM,BOP,CVM,SA,A
P2LJ,25.2,W1,IM,BOP,CVM,SA,Q
P42S,25.3,B5,EX,BOP,CP,NSA,A
P42S,25.3,B5,EX,BOP,CP,NSA,Q
P48A,25.3,B5,EX,BOP,CP,SA,A
P48A,25.3,B5,EX,BOP,CP,SA,Q
P4DQ,25.3,B5,EX,BOP,CVM,NSA,A
P4DQ,25.3,B5,EX,BOP,CVM,NSA,Q
P4J8,25.3,B5,EX,BOP,CVM,SA,A
P4J8,25.3,B5,EX,BOP,CVM,SA,Q
P3EW,25.3,B5,IM,BOP,CP,NSA,A
P3EW,25.3,B5,IM,BOP,CP,NSA,Q
P3KE,25.3,B5,IM,BOP,CP,SA,A
P3KE,25.3,B5,IM,BOP,CP,SA,Q
P3PU,25.3,B5,IM,BOP,CVM,NSA,A
P3PU,25.3,B5,IM,BOP,CVM,NSA,Q
P3VC,25.3,B5,IM,BOP,CVM,SA,A
P3VC,25.3,B5,IM,BOP,CVM,SA,Q
P5CK,25.3,D5,EX,BOP,CP,NSA,A
P5CK,25.3,D5,EX,BOP,CP,NSA,Q
P5I2,25.3,D5,EX,BOP,CP,SA,A
P5I2,25.3,D5,EX,BOP,CP,SA,Q
P5NI,25.3,D5,EX,BOP,CVM,NSA,A
P5NI,25.3,D5,EX,BOP,CVM,NSA,Q
P5SY,25.3,D5,EX,BOP,CVM,SA,A
P5SY,25.3,D5,EX,BOP,CVM,SA,Q
P4OO,25.3,D5,IM,BOP,CP,NSA,A
P4OO,25.3,D5,IM,BOP,CP,NSA,Q
P4U6,25.3,D5,IM,BOP,CP,SA,A
P4U6,25.3,D5,IM,BOP,CP,SA,Q
P4ZM,25.3,D5,IM,BOP,CVM,NSA,A
P4ZM,25.3,D5,IM,BOP,CVM,NSA,Q
P574,25.3,D5,IM,BOP,CVM,SA,A
P574,25.3,D5,IM,BOP,CVM,SA,Q
P2R2,25.3,W1,EX,BOP,CP,NSA,A
P2R2,25.3,W1,EX,BOP,CP,NSA,Q
P2WI,25.3,W1,EX,BOP,CP,SA,A
P2WI,25.3,W1,EX,BOP,CP,SA,Q
P33Y,25.3,W1,EX,BOP,CVM,NSA,A
P33Y,25.3,W1,EX,BOP,CVM,NSA,Q
P39G,25.3,W1,EX,BOP,CVM,SA,A
P39G,25.3,W1,EX,BOP,CVM,SA,Q
P256,25.3,W1,IM,BOP,CP,NSA,A
P256,25.3,W1,IM,BOP,CP,NSA,Q
P2AM,25.3,W1,IM,BOP,CP,SA,A
P2AM,25.3,W1,IM,BOP,CP,SA,Q
P2G4,25.3,W1,IM,BOP,CVM,NSA,A
P2G4,25.3,W1,IM,BOP,CVM,NSA,Q
